wheel_f;wheel_r;rail_max
0.753022068;0.789140264;0.760436083
0.741780589;0.818464992;0.518047208
0.287393169;0.432949963;0.222354383
0.317323442;0.434443392;0.242386739
0.197116161;0.216339483;0.173431503
0.231791697;0.462005549;0.249055507
0.304484631;0.433773208;0.360196141
0.737820044;0.771364474;0.733668618
0.215090549;0.216784996;0.205617144
0.121169388;0.15119099;0.117499749
0.305770721;0.445928307;0.322931267
0.502783317;0.511489575;0.416914537
0.326465767;0.517899738;0.397297886
0.500806435;0.64076672;0.437414234
0.207364885;0.262191259;0.156856011
0.482458012;0.56049701;0.380914625
0.533146928;0.642130595;0.451022102
0.162991515;0.092874715;0.098730041
0.516742073;0.508908954;0.329251309
0.120223119;0.168704067;0.104712778
0.245891381;0.262637935;0.23865277
0.388759577;0.569522466;0.318876774
0.445956045;0.379795044;0.218170894
0.435827952;0.544597088;0.385096937
0.279804142;0.288195228;0.26273505
0.291416562;0.310322386;0.276891349
0.121670184;0.184568197;0.124443174
0.098266767;0.193891179;0.109677943
0.157985481;0.359452973;0.191197335
0.413436991;0.487505271;0.389313226
0.248918529;0.411258759;0.242527119
0.167147439;0.337517573;0.177206136
0.188650982;0.32601374;0.208459808
0.261849041;0.201212115;0.183342679
0.149973573;0.218554117;0.15289395
0.611594907;0.733281408;0.572000169
0.085039702;0.168072072;0.097394496
0.453153079;0.576303276;0.365387893
0.618668631;0.61989985;0.474188894
0.163251727;0.315058942;0.176865134
0.361633409;0.336110469;0.283549796
0.495808602;0.546487272;0.498299338
0.276284999;0.440074715;0.291032062
0.265117222;0.262139801;0.246770372
0.088643579;0.227035408;0.117234511
0.092573784;0.201805342;0.110556888
0.170185666;0.121405672;0.11273599
0.192581353;0.317656562;0.238774979
0.232752804;0.30886302;0.308682081
0.417707099;0.49412526;0.371644168
0.325882369;0.336833451;0.306643806
0.085255711;0.175643746;0.10453131
0.605698725;0.6666678;0.611332887
0.164592335;0.390156627;0.20766
0.124462034;0.150634358;0.117508814
0.131338982;0.286585343;0.152671716
0.199457919;0.2800904;0.193305504
0.13412869;0.245463587;0.311682258
0.174670998;0.401739697;0.214724231
0.123820587;0.07845102;0.081593381
0.488084234;0.563854085;0.463733508
0.334214588;0.512425066;0.388806072
0.408095022;0.448149879;0.423701911
0.174781741;0.260497849;0.23788415
0.221593207;0.23996723;0.206430515
0.280494769;0.112152266;0.148219913
0.055964958;0.149292761;0.082544276
0.359717301;0.224199442;0.143521515
0.124598354;0.275750016;0.13627832
0.230874556;0.258669991;0.23248737
0.345480297;0.462479548;0.304370777
0.650929486;0.775007872;0.448135101
