wheel_f;wheel_r;rail_max
0.585323707;0.302236694;0.308944494
0.375338072;0.262344587;0.189599828
0.161651648;0.096871949;0.096859037
0.287008199;0.238075127;0.221374615
0.752638312;0.507578503;0.40161598
0.388787289;0.365937934;0.335588548
0.261729537;0.196337393;0.161567612
0.106862137;0.127629805;0.094797762
0.240338451;0.157310796;0.128998056
0.253316445;0.197475092;0.188554523
0.276856419;0.141726674;0.159126959
0.307163169;0.252855263;0.287882976
0.311755477;0.300052988;0.277800218
0.288872687;0.153547685;0.114206313
0.214395728;0.089845285;0.108003065
0.241559404;0.089146904;0.12984459
0.166039819;0.107066495;0.113416302
0.308662719;0.297452916;0.264290773
0.267212665;0.198569336;0.175388412
0.380333185;0.219258815;0.225274311
0.246371901;0.141252882;0.136252228
0.418779175;0.392821396;0.387673088
0.289733683;0.205937936;0.192933279
0.496065433;0.4205211;0.379723537
0.584888036;0.58680155;0.390057093
0.258253659;0.234908175;0.309215066
0.229814685;0.242393723;0.206391648
0.255602236;0.10477226;0.142913592
0.421096585;0.381438319;0.38372994
0.153611342;0.179865724;0.135707324
0.235981884;0.18728138;0.212797004
0.147204175;0.075657502;0.08571889
0.329201724;0.221086599;0.208741137
0.188630004;0.041729274;0.096938396
0.126727242;0.172597734;0.116355861
0.195643158;0.193646737;0.167966736
0.574247581;0.356911393;0.311284053
0.668671099;0.639316053;0.653119782
0.582434291;0.387712741;0.243154753
0.208046919;0.158010211;0.151863606
0.563449316;0.465222996;0.443099039
0.263472257;0.246174297;0.289314463
0.618558461;0.551874805;0.531288113
0.315289712;0.223248894;0.212260222
0.282907842;0.169036081;0.157894979
0.727812755;0.594923878;0.428934647
0.288951922;0.166694028;0.169733409
0.399822681;0.2949628;0.272248146
0.255752154;0.241006552;0.235032644
0.380940967;0.339848608;0.303892922
0.715397852;0.559626629;0.424486595
0.12829176;0.142414971;0.099560457
0.313858829;0.228377202;0.251862436
0.276888742;0.25681765;0.212308687
0.481695715;0.464189525;0.408377129
0.643303792;0.497735464;0.384840507
0.188800357;0.149341241;0.145117378
0.437358617;0.454008732;0.349219134
0.58542534;0.498823725;0.432153937
0.456307999;0.368472742;0.339281984
0.556015602;0.474983646;0.417930114
0.365912591;0.276013814;0.229114104
0.340412854;0.299568986;0.281765588
0.23897147;0.338756713;0.277653916
0.162415576;0.168038528;0.105463633
0.449052349;0.346077564;0.377828277
0.710901868;0.599680721;0.633961393
0.40998477;0.467610756;0.324084429
0.394777753;0.348778338;0.35504756
0.506026671;0.528815895;0.363238824
0.624537437;0.531886383;0.412756185
0.62835748;0.479841009;0.314732861
0.32522783;0.130482888;0.163515486
0.347491231;0.267913308;0.257075806
0.292247267;0.145932869;0.163960996
0.43869929;0.379796315;0.378684618
0.670497057;0.526492436;0.534541933
0.113641294;0.141340518;0.092685907
0.750107282;0.693918842;0.644633882
0.2274988;0.172224788;0.155962144
0.753325817;0.590336626;0.438019298
0.101952249;0.130452967;0.130278582
0.513619204;0.305255355;0.278394653
0.561848673;0.361385864;0.322768768
0.807575638;0.612172876;0.40900707
0.224232139;0.171852813;0.161168548
0.155586556;0.146591634;0.21238911
0.347437468;0.239896075;0.232876853
0.655827716;0.623845653;0.53993433
0.270119724;0.290523195;0.240643638
0.360306981;0.209466563;0.214167433
0.339376062;0.200821339;0.203544305
0.348018078;0.14399195;0.185125144
0.250544525;0.224555767;0.215772224
0.193714705;0.113686286;0.123452082
0.432896853;0.407645116;0.36687037
0.663923313;0.598752579;0.492711804
0.250627843;0.289010963;0.188050831
0.324438243;0.393418655;0.312846041
0.159572831;0.051512233;0.087486203
0.273871994;0.140591932;0.158302546
0.528438693;0.491371676;0.433677859
0.233813557;0.146323726;0.146787327
0.689302033;0.538564952;0.372261384
0.525375245;0.332201542;0.299341365
0.333849076;0.259274596;0.223251617
0.311697374;0.426552584;0.323764324
0.376233566;0.188234962;0.212035516
0.175748002;0.189300902;0.128374248
0.143911769;0.209218626;0.184141965
0.791455854;0.750875284;0.761286574
0.822462872;0.736157569;0.4929364
0.444098171;0.274130868;0.247146894
0.448673478;0.302961165;0.268709332
0.221778628;0.191764099;0.174320976
0.463845482;0.229981628;0.251187311
0.443606873;0.292452399;0.1531907
0.773077886;0.736140353;0.734122114
0.220384417;0.211984561;0.205663342
0.155833087;0.116953292;0.118314715
0.455142936;0.296327396;0.276680032
