wheel_f;wheel_r;rail_max
0.465907895;0.490626893;0.449427773
0.570961476;0.587568664;0.455222553
0.443506343;0.268584756;0.247395373
0.428413627;0.348747516;0.308841026
0.175490029;0.11334789;0.101280565
0.210042784;0.211246137;0.203955516
0.181529691;0.2357195;0.168248375
0.236491084;0.441118454;0.238104907
0.571503422;0.490838026;0.407339854
0.357381247;0.447392818;0.308805351
0.253816126;0.380195828;0.223845527
0.233324261;0.353515066;0.198465619
0.213864789;0.114670145;0.110994889
0.385251672;0.180134012;0.207583706
0.258567224;0.26007609;0.254768571
0.678600233;0.729475511;0.506845694
0.107584416;0.243139417;0.132362043
0.64167699;0.588710707;0.494917989
0.726827616;0.639563639;0.46895055
0.250648386;0.383437631;0.230790707
0.492885088;0.345157783;0.205336459
0.624759368;0.55387948;0.433332336
0.38898286;0.469685301;0.29502094
0.461180664;0.236920918;0.251744233
0.126633033;0.064797933;0.0764512
0.156553142;0.286804665;0.161534492
0.128425579;0.103256416;0.096732839
0.154720386;0.239620961;0.151272697
0.216059908;0.191199165;0.181000802
0.322671412;0.351473265;0.286609505
0.150996598;0.096471557;0.091694173
0.278006102;0.371408066;0.30235224
0.572014331;0.501893785;0.414213597
0.497683621;0.337443375;0.299373811
0.172215223;0.200519013;0.16465097
0.660003811;0.72026904;0.552912666
0.294250795;0.463845921;0.26888114
0.216167152;0.16082692;0.154931054
0.173983703;0.110185825;0.101866292
0.192241597;0.333023474;0.190170679
0.261152182;0.34507822;0.236158606
0.164900085;0.133390196;0.119583347
0.167623147;0.281559856;0.285266118
0.27923408;0.47128298;0.265134402
0.151615277;0.132762392;0.129949419
0.633556969;0.559095895;0.430708616
0.433966267;0.543265989;0.402811094
0.494786081;0.497028925;0.459130787
0.243911772;0.314613776;0.199111322
0.331780199;0.229215977;0.210593929
0.336670888;0.199809178;0.201758771
0.123969965;0.181239818;0.125741358
0.459732259;0.271740558;0.192686326
0.205147932;0.328929426;0.182091352
0.336386311;0.305448864;0.28900097
0.500738003;0.495193815;0.482802772
0.773561259;0.788246727;0.666645006
0.76742953;0.687397482;0.481946382
0.6391833;0.601822055;0.558871284
0.242827462;0.210919873;0.244569502
0.292732869;0.30787949;0.286461718
0.253584781;0.416607473;0.387421956
0.288931831;0.466331656;0.264850135
0.408645863;0.486639854;0.33319282
0.27608635;0.271843336;0.26609897
0.242261696;0.265146243;0.305222823
0.677524184;0.665223487;0.638407088
0.341116361;0.20808461;0.15376843
0.315305353;0.413530237;0.269262282
0.248820263;0.173494258;0.160711198
0.240655236;0.227320243;0.2196934
0.470454694;0.492068555;0.432907969
0.16634998;0.339934941;0.166879619
0.235838688;0.365892794;0.208276492
0.458321006;0.511078284;0.380558783
0.309901501;0.351906319;0.19794001
0.731131834;0.711725473;0.700678077
0.296570768;0.127627837;0.163025125
0.296552537;0.482682817;0.25662706
0.627479065;0.629574566;0.57466396
0.459550068;0.582116073;0.423384068
0.144764879;0.128262512;0.112897349
0.332610069;0.501566373;0.289247332
0.287041614;0.262593199;0.274874433
0.360873713;0.333602446;0.324774692
